City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1679,Mataura,NZ,2021-10-24 12:50:43,-46.1927,168.8643,51.49,93,100,0.25,overcast clouds
1680,Thompson,CA,2021-10-24 12:40:59,55.7435,-97.8558,28.56,93,90,0.0,light snow
1681,Te Anau,NZ,2021-10-24 12:45:22,-45.4167,167.7167,49.75,98,60,0.58,broken clouds
1682,Qaanaaq,GL,2021-10-24 12:41:00,77.484,-69.3632,-1.1,60,0,8.32,clear sky
1683,Saint-Philippe,RE,2021-10-24 12:41:00,-21.3585,55.7679,78.48,73,13,11.05,few clouds
1684,Iqaluit,CA,2021-10-24 12:41:01,63.7506,-68.5145,29.93,86,90,10.0,overcast clouds
1685,Vaini,TO,2021-10-24 12:50:45,-21.2,-175.2,68.16,88,20,4.61,few clouds
1686,Verkhoyansk,RU,2021-10-24 12:41:02,67.5447,133.385,2.43,99,96,1.01,overcast clouds
1687,Nouadhibou,MR,2021-10-24 12:41:02,20.931,-17.0347,78.78,53,0,17.27,clear sky
1688,Bluff,NZ,2021-10-24 12:50:45,-46.6,168.3333,52.3,93,94,2.68,overcast clouds
1689,Ushuaia,AR,2021-10-24 12:50:46,-54.8,-68.3,35.26,93,90,17.27,light rain
1690,Severo-Kurilsk,RU,2021-10-24 12:50:46,50.6789,156.125,37.87,75,90,10.85,overcast clouds
1691,Akodia,IN,2021-10-24 12:41:04,23.3833,76.6,73.47,54,0,1.7,clear sky
1692,Port Alfred,ZA,2021-10-24 12:45:25,-33.5906,26.891,63.07,62,54,9.91,broken clouds
1693,Hilo,US,2021-10-24 12:50:47,19.7297,-155.09,72.63,75,90,4.61,overcast clouds
1694,Nioro,GM,2021-10-24 12:41:04,13.35,-15.75,90.55,54,61,5.7,broken clouds
1695,Chernushka,RU,2021-10-24 12:41:04,56.5072,56.0766,43.45,70,100,10.29,overcast clouds
1696,Avarua,CK,2021-10-24 12:50:47,-21.2078,-159.775,69.85,68,20,3.44,few clouds
1697,Pipili,IN,2021-10-24 12:41:05,20.1167,85.8333,82.74,65,20,0.0,haze
1698,Oni,GE,2021-10-24 12:41:05,42.5794,43.4425,56.41,58,100,3.29,overcast clouds
1699,Port Elizabeth,ZA,2021-10-24 12:42:35,-33.918,25.5701,70.11,55,0,14.97,clear sky
1700,Rikitea,PF,2021-10-24 12:50:48,-23.1203,-134.9692,74.39,72,99,16.28,overcast clouds
1701,Castro,BR,2021-10-24 12:50:49,-24.7911,-50.0119,61.29,98,100,5.75,moderate rain
1702,Tuktoyaktuk,CA,2021-10-24 12:50:49,69.4541,-133.0374,20.77,95,15,6.22,few clouds
1703,Tuatapere,NZ,2021-10-24 12:41:06,-46.1333,167.6833,52.34,97,96,1.66,overcast clouds
1704,Bengkulu,ID,2021-10-24 12:50:49,-3.8004,102.2655,77.18,86,69,1.77,broken clouds
1705,Codrington,AU,2021-10-24 12:41:07,-38.2667,141.9667,50.74,61,100,11.99,overcast clouds
1706,Matay,EG,2021-10-24 12:41:07,28.419,30.7792,82.02,25,0,17.02,clear sky
1707,Emerald,AU,2021-10-24 12:41:07,-23.5333,148.1667,78.94,46,97,5.75,overcast clouds
1708,Albany,US,2021-10-24 12:50:50,42.6001,-73.9662,42.13,92,0,2.1,clear sky
1709,Clyde River,CA,2021-10-24 12:45:27,70.4692,-68.5914,13.46,79,28,7.63,scattered clouds
1710,Cockburn Town,TC,2021-10-24 12:45:27,21.4612,-71.1419,82.54,72,19,18.57,few clouds
1711,Salalah,OM,2021-10-24 12:41:08,17.0151,54.0924,84.29,61,0,12.66,clear sky
1712,Saint Anthony,US,2021-10-24 12:41:09,45.0205,-93.218,40.12,79,1,1.01,clear sky
1713,Saint-Francois,FR,2021-10-24 12:41:09,46.4154,3.9054,66.47,62,0,2.3,clear sky
1714,Barrow,US,2021-10-24 12:41:09,71.2906,-156.7887,28.42,80,90,9.22,light snow
1715,Hobart,AU,2021-10-24 12:40:07,-42.8794,147.3294,49.86,78,75,3.0,broken clouds
1716,Klaksvik,FO,2021-10-24 12:41:10,62.2266,-6.589,50.92,90,97,23.0,overcast clouds
1717,Shakhtinsk,KZ,2021-10-24 12:41:10,49.71,72.5872,49.53,43,6,8.28,clear sky
1718,Quatre Cocos,MU,2021-10-24 12:45:29,-20.2078,57.7625,78.1,73,51,13.82,broken clouds
1719,Qaqortoq,GL,2021-10-24 12:50:52,60.7167,-46.0333,33.06,53,100,2.42,overcast clouds
1720,Mandalgovi,MN,2021-10-24 12:41:11,45.7625,106.2708,40.59,34,100,7.76,overcast clouds
1721,Busselton,AU,2021-10-24 12:50:52,-33.65,115.3333,61.05,82,100,9.26,overcast clouds
1722,Boa Vista,BR,2021-10-24 12:41:12,2.8197,-60.6733,80.58,78,40,4.61,scattered clouds
1723,Augusto Correa,BR,2021-10-24 12:41:12,-1.0217,-46.635,88.3,59,55,8.12,broken clouds
1724,Hermanus,ZA,2021-10-24 12:50:53,-34.4187,19.2345,71.91,55,1,12.48,clear sky
1725,Bredasdorp,ZA,2021-10-24 12:50:53,-34.5322,20.0403,69.28,45,4,9.22,clear sky
1726,Ayan,RU,2021-10-24 12:41:13,56.45,138.1667,38.86,63,100,5.57,overcast clouds
1727,Ponta Do Sol,PT,2021-10-24 12:41:13,32.6667,-17.1,77.72,57,14,4.34,few clouds
1728,Beloha,MG,2021-10-24 12:50:54,-25.1667,45.05,83.68,37,0,14.43,clear sky
1729,Basoko,CD,2021-10-24 12:41:13,1.2391,23.616,76.14,90,100,4.34,light rain
1730,Maketu,NZ,2021-10-24 12:41:14,-37.7667,176.45,58.95,100,100,9.91,overcast clouds
1731,Pyapon,MM,2021-10-24 12:41:14,16.2833,95.6833,77.43,85,94,4.09,overcast clouds
1732,East London,ZA,2021-10-24 12:45:31,-33.0153,27.9116,65.34,59,20,12.66,few clouds
1733,Souillac,MU,2021-10-24 12:41:15,-20.5167,57.5167,77.38,73,75,13.8,broken clouds
1734,Kuryk,KZ,2021-10-24 12:41:15,43.2,51.65,60.69,33,1,6.13,clear sky
1735,San Cristobal,VE,2021-10-24 12:45:31,7.7669,-72.225,68.18,70,91,3.44,overcast clouds
1736,Punta Arenas,CL,2021-10-24 12:45:32,-53.15,-70.9167,37.51,87,90,14.97,light rain
1737,Road Town,VG,2021-10-24 12:45:32,18.4167,-64.6167,81.19,94,40,0.0,scattered clouds
1738,Jamestown,US,2021-10-24 12:40:00,42.097,-79.2353,44.02,99,90,1.99,mist
1739,Ambilobe,MG,2021-10-24 12:41:16,-13.2,49.05,92.05,42,44,6.26,scattered clouds
1740,Champerico,GT,2021-10-24 12:41:16,14.3,-91.9167,84.34,88,95,6.51,overcast clouds
1741,Puerto Ayora,EC,2021-10-24 12:45:33,-0.7393,-90.3518,69.57,88,91,7.85,overcast clouds
1742,Port Keats,AU,2021-10-24 12:45:33,-14.25,129.55,82.49,74,95,6.53,overcast clouds
1743,Doha,QA,2021-10-24 12:41:17,25.2867,51.5333,95.31,55,0,8.05,clear sky
1744,Bulgan,MN,2021-10-24 12:41:18,48.8125,103.5347,35.67,49,7,4.21,clear sky
1745,Chumikan,RU,2021-10-24 12:41:18,54.7183,135.315,38.35,81,84,14.38,broken clouds
1746,Poum,NC,2021-10-24 12:41:18,-20.2333,164.0167,73.96,79,17,10.71,few clouds
1747,Nhulunbuy,AU,2021-10-24 12:41:19,-12.2333,136.7667,83.01,69,90,8.05,overcast clouds
1748,Mar Del Plata,AR,2021-10-24 12:42:25,-38.0023,-57.5575,57.87,49,0,10.0,clear sky
1749,New Norfolk,AU,2021-10-24 12:45:34,-42.7826,147.0587,47.7,67,100,3.0,overcast clouds
1750,Baykit,RU,2021-10-24 12:41:20,61.67,96.37,37.18,98,100,5.95,light rain
1751,Yaan,NG,2021-10-24 12:41:20,7.3833,8.5667,86.18,58,56,4.47,broken clouds
1752,Havoysund,NO,2021-10-24 12:41:20,70.9963,24.6622,31.08,70,99,5.28,light snow
1753,Grande Prairie,CA,2021-10-24 12:45:16,55.1667,-118.8027,33.98,100,90,4.61,fog
1754,Ostrovnoy,RU,2021-10-24 12:41:21,68.0531,39.5131,28.08,91,100,26.08,snow
1755,Faanui,PF,2021-10-24 12:50:58,-16.4833,-151.75,75.45,89,100,8.9,moderate rain
1756,Torbay,CA,2021-10-24 12:50:58,47.6666,-52.7314,61.57,94,75,16.11,light rain
1757,Provideniya,RU,2021-10-24 12:50:58,64.3833,-173.3,20.5,81,71,8.46,broken clouds
1758,Upernavik,GL,2021-10-24 12:50:59,72.7868,-56.1549,17.73,67,100,9.84,overcast clouds
1759,Dikson,RU,2021-10-24 12:41:22,73.5069,80.5464,7.03,86,100,18.61,overcast clouds
1760,Tateyama,JP,2021-10-24 12:41:22,34.9833,139.8667,58.01,62,100,8.12,overcast clouds
1761,Atuona,PF,2021-10-24 12:50:59,-9.8,-139.0333,77.52,73,14,14.79,few clouds
1762,Saint George,US,2021-10-24 12:45:37,37.1041,-113.5841,61.36,53,1,1.01,clear sky
1763,Tasiilaq,GL,2021-10-24 12:51:00,65.6145,-37.6368,29.34,94,100,19.04,snow
1764,Hurghada,EG,2021-10-24 12:38:57,27.2574,33.8129,80.24,43,0,20.6,clear sky
1765,Pindi Gheb,PK,2021-10-24 12:45:37,33.2402,72.2661,64.42,65,0,16.78,clear sky
1766,Ribeira Grande,PT,2021-10-24 12:45:38,38.5167,-28.7,70.2,64,40,11.5,scattered clouds
1767,Butaritari,KI,2021-10-24 12:51:01,3.0707,172.7902,80.22,71,11,0.85,few clouds
1768,Santarem,BR,2021-10-24 12:41:24,-2.4431,-54.7083,82.53,83,40,11.5,scattered clouds
1769,Lebu,CL,2021-10-24 12:41:24,-37.6167,-73.65,54.75,74,5,5.7,clear sky
1770,Ayagoz,KZ,2021-10-24 12:41:20,47.9714,80.4392,40.42,47,4,1.36,clear sky
1771,Geraldton,AU,2021-10-24 12:41:25,-28.7667,114.6,66.61,77,90,14.97,overcast clouds
1772,Chokurdakh,RU,2021-10-24 12:41:25,70.6333,147.9167,-15.09,100,95,3.6,overcast clouds
1773,Ambunti,PG,2021-10-24 12:41:26,-4.2365,142.8448,73.47,98,100,2.24,heavy intensity rain
1774,Luderitz,NA,2021-10-24 12:41:26,-26.6481,15.1594,72.75,47,0,27.78,clear sky
1775,Linxia,CN,2021-10-24 12:41:26,35.6003,103.2064,50.29,61,97,2.46,overcast clouds
1776,Cabo San Lucas,MX,2021-10-24 12:45:39,22.8909,-109.9124,75.51,78,1,4.0,clear sky
1777,Kushiro,JP,2021-10-24 12:41:27,42.975,144.3747,46.4,82,0,6.55,clear sky
1778,Alice Springs,AU,2021-10-24 12:41:27,-23.7,133.8833,71.15,30,100,10.36,overcast clouds
1779,Mamou,GN,2021-10-24 12:41:27,10.5,-12.0,81.91,64,100,5.55,overcast clouds
1780,Rincon,US,2021-10-24 12:41:28,32.296,-81.2354,68.86,100,40,4.61,fog
1781,Mezen,RU,2021-10-24 12:41:28,65.8522,44.24,28.4,85,14,8.61,few clouds
1782,Kargasok,RU,2021-10-24 12:41:28,59.0556,80.8572,40.69,78,17,13.09,few clouds
1783,Pershotravneve,UA,2021-10-24 12:41:29,51.3929,28.8684,42.84,56,99,10.8,overcast clouds
1784,Muisne,EC,2021-10-24 12:41:29,0.6,-80.0333,76.03,85,100,8.41,overcast clouds
1785,Burayevo,RU,2021-10-24 12:41:30,55.8407,55.4083,44.89,64,86,12.64,overcast clouds
1786,Namatanai,PG,2021-10-24 12:41:30,-3.6667,152.4333,79.92,81,92,6.93,overcast clouds
1787,Tiksi,RU,2021-10-24 12:41:30,71.6872,128.8694,4.41,96,100,7.99,overcast clouds
1788,Victoria,HK,2021-10-24 12:51:04,22.2855,114.1577,73.38,70,40,3.0,light rain
1789,Dingle,PH,2021-10-24 12:41:31,10.9995,122.6711,77.16,89,100,2.35,moderate rain
1790,Lompoc,US,2021-10-24 12:41:31,34.6391,-120.4579,57.13,88,90,4.61,overcast clouds
1791,Hualmay,PE,2021-10-24 12:41:32,-11.0964,-77.6139,63.1,81,61,8.14,broken clouds
1792,Sao Joao Da Barra,BR,2021-10-24 12:45:42,-21.6403,-41.0511,80.69,74,11,12.15,few clouds
1793,Owatonna,US,2021-10-24 12:41:32,44.0839,-93.226,39.56,72,1,1.99,clear sky
1794,Heishan,CN,2021-10-24 12:41:33,41.6892,122.1128,48.58,82,0,7.56,clear sky
1795,Komsomolskiy,UZ,2021-10-24 12:41:33,40.4272,71.7189,61.52,23,0,2.3,clear sky
1796,Dengzhou,CN,2021-10-24 12:41:34,37.8086,120.7508,54.82,56,0,4.68,clear sky
1797,Purpe,RU,2021-10-24 12:41:34,64.4803,76.6897,26.83,82,68,22.84,broken clouds
1798,Chuy,UY,2021-10-24 12:41:34,-33.6971,-53.4616,61.29,49,0,9.46,clear sky
1799,Peterhead,GB,2021-10-24 12:41:35,57.5058,-1.7981,61.12,84,9,23.82,clear sky
1800,Ron Phibun,TH,2021-10-24 12:45:43,8.1791,99.8542,82.09,88,100,3.56,overcast clouds
1801,Tacoronte,ES,2021-10-24 12:41:35,28.4769,-16.4102,71.26,60,40,3.0,scattered clouds
1802,Morrinhos,BR,2021-10-24 12:41:36,-17.7311,-49.0994,84.85,48,100,15.61,light rain
1803,Khatanga,RU,2021-10-24 12:51:06,71.9667,102.5,0.5,91,73,15.93,broken clouds
1804,Sandy Bay,AU,2021-10-24 12:45:44,-42.913,147.3532,48.09,81,75,1.99,broken clouds
1805,Crixas,BR,2021-10-24 12:41:36,-14.5489,-49.9692,90.19,45,100,7.81,overcast clouds
1806,Constitucion,CL,2021-10-24 12:40:56,-35.3333,-72.4167,58.66,58,0,8.16,clear sky
1807,Portland,US,2021-10-24 12:39:58,45.5234,-122.6762,55.0,90,90,1.99,light rain
1808,Havre-Saint-Pierre,CA,2021-10-24 12:41:37,50.2334,-63.5986,46.99,100,90,4.61,overcast clouds
1809,Bathsheba,BB,2021-10-24 12:41:38,13.2167,-59.5167,86.61,66,40,23.02,scattered clouds
1810,Adwa,ET,2021-10-24 12:41:38,14.1646,38.8955,79.09,28,19,9.4,few clouds
1811,Tawang,IN,2021-10-24 12:41:38,27.5833,91.8667,47.21,87,78,1.21,broken clouds
1812,Arraial Do Cabo,BR,2021-10-24 12:45:45,-22.9661,-42.0278,80.56,69,40,13.8,scattered clouds
1813,Kaitangata,NZ,2021-10-24 12:41:39,-46.2817,169.8464,50.61,96,85,1.61,overcast clouds
1814,Luxeuil-Les-Bains,FR,2021-10-24 12:41:39,47.8171,6.365,62.33,55,0,5.75,clear sky
1815,Pedernales,DO,2021-10-24 12:41:39,18.0384,-71.744,82.96,59,13,2.82,few clouds
1816,Byron Bay,AU,2021-10-24 12:45:08,-28.65,153.6167,71.87,85,100,7.72,overcast clouds
1817,Placido De Castro,BR,2021-10-24 12:45:46,-10.3353,-67.1856,89.69,53,6,4.83,clear sky
1818,Sorland,NO,2021-10-24 12:41:40,67.667,12.6934,39.27,79,100,23.06,overcast clouds
1819,Maceio,BR,2021-10-24 12:41:41,-9.6658,-35.7353,89.04,66,75,17.27,broken clouds
1820,Georgetown,MY,2021-10-24 12:36:58,5.4112,100.3354,84.13,85,40,5.99,thunderstorm with light rain
1821,Port Macquarie,AU,2021-10-24 12:45:47,-31.4333,152.9167,63.9,74,100,6.08,overcast clouds
1822,Aklavik,CA,2021-10-24 12:51:09,68.2191,-135.0107,25.63,95,94,2.28,overcast clouds
1823,Hithadhoo,MV,2021-10-24 12:51:10,-0.6,73.0833,82.26,75,61,13.35,broken clouds
1824,Log,RU,2021-10-24 12:41:42,49.4844,43.8613,51.21,38,100,9.06,overcast clouds
1825,Cherskiy,RU,2021-10-24 12:41:42,68.75,161.3,-9.04,98,100,5.97,overcast clouds
1826,Jiblah,YE,2021-10-24 12:41:43,13.9216,44.1467,73.08,22,3,4.99,clear sky
1827,Port Blair,IN,2021-10-24 12:45:48,11.6667,92.75,81.28,77,14,4.54,few clouds
1828,Bethel,US,2021-10-24 12:51:11,41.3712,-73.414,50.2,92,40,3.44,scattered clouds
1829,Gorodovikovsk,RU,2021-10-24 12:41:43,46.0878,41.9335,52.61,83,100,4.9,moderate rain
1830,Alpine,US,2021-10-24 12:41:44,32.835,-116.7664,56.43,84,1,0.0,clear sky
1831,Dolores,AR,2021-10-24 12:41:44,-36.3132,-57.6792,57.7,49,0,10.33,clear sky
1832,Rio Grande,BR,2021-10-24 12:45:49,-32.035,-52.0986,64.51,59,0,16.62,clear sky
1833,Borovskoy,KZ,2021-10-24 12:41:45,53.8,64.15,54.95,36,100,20.87,overcast clouds
1834,Dongsheng,CN,2021-10-24 12:41:45,39.8161,109.9776,46.26,35,100,2.89,overcast clouds
1835,Amapa,BR,2021-10-24 12:41:45,1.0,-52.0,86.27,58,22,5.37,few clouds
1836,Coahuayana,MX,2021-10-24 12:41:46,18.7333,-103.6833,80.08,94,100,4.34,overcast clouds
1837,Izumo,JP,2021-10-24 12:41:46,35.3667,132.7667,51.75,77,100,5.44,overcast clouds
1838,Broken Hill,AU,2021-10-24 12:45:50,-31.95,141.4333,60.51,27,0,9.22,clear sky
1839,Pullman,US,2021-10-24 12:38:54,46.7313,-117.1796,45.84,86,1,3.0,clear sky
1840,Le Vauclin,MQ,2021-10-24 12:45:50,14.5452,-60.8388,86.05,66,0,17.27,clear sky
1841,Lincoln,US,2021-10-24 12:39:51,40.8,-96.667,49.95,96,90,1.99,mist
1842,Kapaa,US,2021-10-24 12:51:13,22.0752,-159.319,75.52,89,75,16.11,broken clouds
1843,Asfi,MA,2021-10-24 12:41:48,32.2994,-9.2372,71.98,63,96,12.26,overcast clouds
1844,Tiznit,MA,2021-10-24 12:41:48,29.5833,-9.5,80.08,25,100,0.81,overcast clouds
1845,Sao Felix Do Xingu,BR,2021-10-24 12:45:51,-6.6447,-51.995,87.87,54,13,3.44,few clouds
1846,Sabang,ID,2021-10-24 12:41:49,5.8933,95.3214,81.77,76,100,7.61,overcast clouds
1847,Forio,IT,2021-10-24 12:41:49,40.7342,13.8646,69.82,73,100,13.0,overcast clouds
1848,Carnarvon,AU,2021-10-24 12:51:14,-24.8667,113.6333,69.87,78,90,17.27,overcast clouds
1849,Port Lincoln,AU,2021-10-24 12:45:17,-34.7333,135.8667,54.45,72,0,13.65,clear sky
1850,Opuwo,NA,2021-10-24 12:51:14,-18.0607,13.84,96.26,10,1,13.47,clear sky
1851,Airai,TL,2021-10-24 12:41:50,-8.9266,125.4092,64.09,90,89,1.72,overcast clouds
1852,Auki,SB,2021-10-24 12:41:50,-8.7676,160.7034,78.22,86,50,2.33,scattered clouds
1853,North Bend,US,2021-10-24 12:45:52,43.4065,-124.2243,55.92,96,90,9.22,overcast clouds
1854,Bambous Virieux,MU,2021-10-24 12:45:53,-20.3428,57.7575,78.22,73,75,13.8,broken clouds
1855,Pitimbu,BR,2021-10-24 12:41:51,-7.4706,-34.8086,82.99,62,96,15.23,overcast clouds
1856,Mount Isa,AU,2021-10-24 12:45:53,-20.7333,139.5,80.37,57,90,5.75,light rain
1857,Bezhetsk,RU,2021-10-24 12:41:52,57.7851,36.6965,35.87,71,34,15.75,scattered clouds
1858,Pouembout,NC,2021-10-24 12:41:52,-21.1333,164.9,71.98,83,69,4.09,broken clouds
1859,Pomoryany,UA,2021-10-24 12:41:53,49.6409,24.9307,44.51,48,100,10.27,overcast clouds
1860,Cayenne,GF,2021-10-24 12:51:16,4.9333,-52.3333,84.24,84,75,7.0,broken clouds
1861,Henties Bay,NA,2021-10-24 12:45:54,-22.116,14.2845,61.86,72,5,12.48,clear sky
1862,Sao Filipe,CV,2021-10-24 12:45:54,14.8961,-24.4956,80.89,64,5,8.37,clear sky
1863,Labuhan,ID,2021-10-24 12:41:54,-6.8844,112.2051,82.81,74,98,1.19,overcast clouds
1864,Zhezkazgan,KZ,2021-10-24 12:41:54,47.8043,67.7144,51.13,36,10,5.21,clear sky
1865,Kano,NG,2021-10-24 12:41:54,12.0001,8.5167,93.09,38,0,11.5,clear sky
1866,Adolfo Lopez Mateos,MX,2021-10-24 12:45:55,28.4667,-107.3,39.87,78,0,2.8,clear sky
1867,Jasper,US,2021-10-24 12:39:36,37.2001,-94.3502,72.0,81,1,8.99,clear sky
1868,Touros,BR,2021-10-24 12:41:28,-5.1989,-35.4608,86.9,61,100,14.47,overcast clouds
1869,Suriapet,IN,2021-10-24 12:41:55,17.15,79.6167,77.83,67,82,6.96,broken clouds
1870,Tortoli,IT,2021-10-24 12:41:56,39.9256,9.6572,66.97,82,40,27.63,moderate rain
1871,La Curva,PH,2021-10-24 12:45:56,12.4048,121.0459,78.44,83,99,5.5,overcast clouds
1872,Hobyo,SO,2021-10-24 12:41:56,5.3505,48.5268,81.88,70,14,13.47,few clouds
1873,Nikolskoye,RU,2021-10-24 12:41:57,59.7035,30.7861,37.87,69,45,6.4,scattered clouds
1874,Bismarck,US,2021-10-24 12:39:16,46.8083,-100.7837,39.87,94,90,6.91,light rain
1875,Jamsa,FI,2021-10-24 12:41:57,61.8642,25.19,35.15,78,100,7.29,snow
1876,Hamilton,US,2021-10-24 12:39:45,39.1834,-84.5333,55.98,96,90,3.0,mist
1877,Dobrichovice,CZ,2021-10-24 12:41:58,49.9275,14.2747,57.81,53,0,6.91,clear sky
1878,Malko Tarnovo,BG,2021-10-24 12:41:58,41.9833,27.5333,57.18,76,79,10.56,broken clouds
1879,Deputatskiy,RU,2021-10-24 12:41:58,69.3,139.9,0.54,97,100,1.57,overcast clouds
1880,Makakilo City,US,2021-10-24 12:45:58,21.3469,-158.0858,75.56,71,1,3.44,clear sky
1881,Tabou,CI,2021-10-24 12:41:59,4.423,-7.3528,79.3,85,100,6.58,light rain
1882,Vardo,NO,2021-10-24 12:41:59,70.3705,31.1107,37.22,63,55,18.43,broken clouds
1883,Alofi,NU,2021-10-24 12:42:00,-19.0595,-169.9187,69.69,83,70,9.22,broken clouds
1884,Cardston,CA,2021-10-24 12:42:00,49.2,-113.3019,38.01,86,1,3.44,clear sky
1885,Paracuru,BR,2021-10-24 12:42:01,-3.41,-39.0306,86.02,61,96,16.4,overcast clouds
1886,Miastko,PL,2021-10-24 12:42:01,54.0028,16.9826,49.82,64,73,8.39,broken clouds
1887,Yellowknife,CA,2021-10-24 12:41:02,62.456,-114.3525,42.42,85,90,17.27,overcast clouds
1888,Guerrero Negro,MX,2021-10-24 12:45:59,27.9769,-114.0611,62.85,77,1,9.51,clear sky
1889,Skjervoy,NO,2021-10-24 12:42:02,70.0311,20.9714,32.18,69,100,13.87,overcast clouds
1890,Sechura,PE,2021-10-24 12:51:20,-5.5569,-80.8222,67.21,75,69,10.25,broken clouds
1891,Sambava,MG,2021-10-24 12:42:03,-14.2667,50.1667,77.94,87,17,7.76,moderate rain
1892,Ancud,CL,2021-10-24 12:42:03,-41.8697,-73.8203,54.43,95,100,14.41,light rain
1893,Pangnirtung,CA,2021-10-24 12:42:04,66.1451,-65.7125,22.82,83,98,4.36,overcast clouds
1894,Chardara,KZ,2021-10-24 12:42:04,41.2547,67.9692,58.95,28,0,2.48,clear sky
1895,Nelson,NZ,2021-10-24 12:42:04,-41.2833,173.2833,60.3,91,93,1.81,light rain
1896,Lumsden,CA,2021-10-24 12:42:05,50.6501,-104.8678,37.0,96,100,12.59,overcast clouds
1897,Yonago,JP,2021-10-24 12:42:05,35.4333,133.3333,51.73,93,75,3.44,broken clouds
1898,Launceston,AU,2021-10-24 12:42:05,-41.45,147.1667,47.84,71,90,12.66,overcast clouds
1899,Wajir,KE,2021-10-24 12:42:06,1.7471,40.0573,98.56,34,40,5.75,scattered clouds
1900,Zarand,IR,2021-10-24 12:42:06,30.8127,56.564,71.46,14,0,10.02,clear sky
1901,Tete,MZ,2021-10-24 12:42:07,-16.1564,33.5867,111.29,13,20,10.36,few clouds
1902,Salta,AR,2021-10-24 12:42:07,-24.7859,-65.4117,67.57,53,20,5.01,few clouds
1903,Thinadhoo,MV,2021-10-24 12:42:07,0.5333,72.9333,83.53,70,11,14.0,few clouds
1904,Sao Francisco De Assis,BR,2021-10-24 12:41:33,-29.5503,-55.1311,64.6,62,0,8.86,clear sky
1905,Tilichiki,RU,2021-10-24 12:42:08,60.4667,166.1,6.44,92,75,9.78,broken clouds
1906,Isangel,VU,2021-10-24 12:42:08,-19.55,169.2667,73.81,83,55,8.77,broken clouds
1907,Oussouye,SN,2021-10-24 12:42:08,12.485,-16.5469,89.78,63,99,7.38,overcast clouds
1908,Bowen,AU,2021-10-24 12:42:09,-20.0167,148.2333,73.62,71,99,2.3,overcast clouds
1909,Zhigansk,RU,2021-10-24 12:42:09,66.7697,123.3711,25.25,93,99,10.56,overcast clouds
1910,Saskylakh,RU,2021-10-24 12:51:23,71.9167,114.0833,-6.74,99,80,5.99,broken clouds
1911,Slave Lake,CA,2021-10-24 12:42:10,55.2834,-114.769,33.78,100,90,5.75,light rain
1912,Cabedelo,BR,2021-10-24 12:42:10,-6.9811,-34.8339,83.07,62,100,15.19,overcast clouds
1913,Anadyr,RU,2021-10-24 12:42:11,64.75,177.4833,-3.5,77,40,8.95,scattered clouds
1914,Novyy Urengoy,RU,2021-10-24 12:42:11,66.0833,76.6333,25.9,84,42,19.08,scattered clouds
1915,Mitchell,US,2021-10-24 12:38:53,43.7094,-98.0298,44.58,76,90,10.36,light rain
1916,Husavik,IS,2021-10-24 12:42:11,66.0449,-17.3389,31.91,95,100,3.76,overcast clouds
1917,Vostok,RU,2021-10-24 12:42:12,46.4856,135.8833,33.01,76,0,5.41,clear sky
1918,Muslyumovo,RU,2021-10-24 12:42:12,55.3033,53.1947,45.84,57,99,13.0,overcast clouds
1919,Aykhal,RU,2021-10-24 12:42:13,66.0,111.5,23.47,97,99,6.38,light snow
1920,Harper,LR,2021-10-24 12:42:13,4.375,-7.7169,79.83,83,97,7.99,moderate rain
1921,Pontianak,ID,2021-10-24 12:42:13,-0.0333,109.3333,80.58,94,40,2.28,scattered clouds
1922,Inhambane,MZ,2021-10-24 12:42:14,-23.865,35.3833,84.18,70,40,9.22,light rain
1923,Eirunepe,BR,2021-10-24 12:42:14,-6.6603,-69.8736,87.3,57,70,3.98,broken clouds
1924,Cantaura,VE,2021-10-24 12:42:14,9.3057,-64.3584,81.91,63,85,13.44,overcast clouds
1925,Jeremie,HT,2021-10-24 12:42:15,18.65,-74.1167,81.86,72,68,3.06,broken clouds
1926,Hay River,CA,2021-10-24 12:42:15,60.8156,-115.7999,39.18,87,75,8.05,broken clouds
1927,Sitka,US,2021-10-24 12:42:15,57.0531,-135.33,46.29,66,20,9.22,few clouds
1928,Cidreira,BR,2021-10-24 12:42:16,-30.1811,-50.2056,65.3,70,47,15.77,scattered clouds
1929,Tsiroanomandidy,MG,2021-10-24 12:42:16,-18.7667,46.0333,94.93,16,8,5.39,clear sky
1930,Warah,PK,2021-10-24 12:42:17,27.4481,67.7978,84.06,23,0,6.76,clear sky
1931,Ustupo,PA,2021-10-24 12:42:17,9.1333,-77.9333,78.35,88,98,5.61,overcast clouds
1932,Malinovoye Ozero,RU,2021-10-24 12:46:05,51.6753,79.7825,47.08,66,89,7.63,overcast clouds
1933,Conceicao Do Araguaia,BR,2021-10-24 12:46:06,-8.2578,-49.2647,88.5,49,100,4.45,overcast clouds
1934,Ugoofaaru,MV,2021-10-24 12:42:18,5.6667,73.0,82.49,72,100,11.99,overcast clouds
1935,Adrar,MR,2021-10-24 12:42:18,20.5022,-10.0711,94.96,12,0,7.92,clear sky
1936,Lorengau,PG,2021-10-24 12:42:19,-2.0226,147.2712,82.11,76,100,6.89,overcast clouds
1937,Kant,IN,2021-10-24 12:42:19,27.8,79.8,76.53,60,21,4.07,few clouds
